yarn run v1.22.22
$ next dev
▲ Next.js 16.1.1 (Turbopack)
- Local:         http://localhost:3000
- Network:       http://192.168.1.55:3000
- Environments: .env.local
- Experiments (use with caution):
  · clientTraceMetadata

✓ Starting...
✓ Ready in 2.4s
 PUT /api/inngest 200 in 60ms (compile: 16ms, proxy.ts: 15ms, render: 29ms)
 PUT /api/inngest 200 in 67ms (compile: 19ms, proxy.ts: 17ms, render: 31ms)
 PUT /api/inngest 200 in 64ms (compile: 14ms, proxy.ts: 20ms, render: 29ms)
 PUT /api/inngest 200 in 84ms (compile: 24ms, proxy.ts: 21ms, render: 39ms)
 PUT /api/inngest 200 in 67ms (compile: 16ms, proxy.ts: 20ms, render: 31ms)
 PUT /api/inngest 200 in 74ms (compile: 17ms, proxy.ts: 25ms, render: 32ms)
 PUT /api/inngest 200 in 63ms (compile: 15ms, proxy.ts: 19ms, render: 29ms)
 PUT /api/inngest 200 in 64ms (compile: 15ms, proxy.ts: 14ms, render: 34ms)
 PUT /api/inngest 200 in 67ms (compile: 16ms, proxy.ts: 19ms, render: 32ms)
 PUT /api/inngest 200 in 51ms (compile: 15ms, proxy.ts: 6ms, render: 30ms)
 PUT /api/inngest 200 in 63ms (compile: 18ms, proxy.ts: 10ms, render: 35ms)
 PUT /api/inngest 200 in 56ms (compile: 16ms, proxy.ts: 8ms, render: 32ms)
 PUT /api/inngest 200 in 64ms (compile: 16ms, proxy.ts: 20ms, render: 27ms)
 PUT /api/inngest 200 in 60ms (compile: 17ms, proxy.ts: 7ms, render: 37ms)
 PUT /api/inngest 200 in 55ms (compile: 16ms, proxy.ts: 9ms, render: 30ms)
 PUT /api/inngest 200 in 77ms (compile: 20ms, proxy.ts: 20ms, render: 37ms)
 PUT /api/inngest 200 in 57ms (compile: 16ms, proxy.ts: 10ms, render: 30ms)
 PUT /api/inngest 200 in 56ms (compile: 16ms, proxy.ts: 12ms, render: 28ms)
 PUT /api/inngest 200 in 68ms (compile: 16ms, proxy.ts: 22ms, render: 30ms)
 PUT /api/inngest 200 in 68ms (compile: 17ms, proxy.ts: 19ms, render: 32ms)
 PUT /api/inngest 200 in 68ms (compile: 16ms, proxy.ts: 21ms, render: 31ms)
 PUT /api/inngest 200 in 55ms (compile: 17ms, proxy.ts: 9ms, render: 29ms)
 PUT /api/inngest 200 in 58ms (compile: 15ms, proxy.ts: 15ms, render: 28ms)
 PUT /api/inngest 200 in 64ms (compile: 14ms, proxy.ts: 20ms, render: 30ms)
 PUT /api/inngest 200 in 60ms (compile: 15ms, proxy.ts: 15ms, render: 30ms)
 PUT /api/inngest 200 in 62ms (compile: 16ms, proxy.ts: 16ms, render: 30ms)
 PUT /api/inngest 200 in 67ms (compile: 15ms, proxy.ts: 22ms, render: 29ms)
 PUT /api/inngest 200 in 94ms (compile: 26ms, proxy.ts: 21ms, render: 46ms)
 PUT /api/inngest 200 in 54ms (compile: 15ms, proxy.ts: 7ms, render: 32ms)
 PUT /api/inngest 200 in 78ms (compile: 16ms, proxy.ts: 32ms, render: 30ms)
 PUT /api/inngest 200 in 63ms (compile: 11ms, proxy.ts: 17ms, render: 35ms)
 PUT /api/inngest 200 in 64ms (compile: 11ms, proxy.ts: 21ms, render: 32ms)
 PUT /api/inngest 200 in 62ms (compile: 17ms, proxy.ts: 12ms, render: 33ms)
 PUT /api/inngest 200 in 76ms (compile: 17ms, proxy.ts: 23ms, render: 35ms)
 POST /api/messages 200 in 2.0s (compile: 13ms, proxy.ts: 810ms, render: 1196ms)
 POST /api/inngest?fnId=polaris-process-message&stepId=step 206 in 431ms (compile: 14ms, proxy.ts: 8ms, render: 409ms)
 PUT /api/inngest 200 in 60ms (compile: 11ms, proxy.ts: 21ms, render: 27ms)
 POST /api/inngest?fnId=polaris-process-message&stepId=step 206 in 706ms (compile: 13ms, proxy.ts: 18ms, render: 675ms)
 POST /api/inngest?fnId=polaris-process-message&stepId=step 206 in 714ms (compile: 12ms, proxy.ts: 21ms, render: 681ms)
 POST /api/inngest?fnId=polaris-process-message&stepId=step 206 in 421ms (compile: 12ms, proxy.ts: 9ms, render: 400ms)
 PUT /api/inngest 200 in 58ms (compile: 12ms, proxy.ts: 13ms, render: 32ms)
 PUT /api/inngest 200 in 65ms (compile: 10ms, proxy.ts: 20ms, render: 34ms)
 PUT /api/inngest 200 in 54ms (compile: 12ms, proxy.ts: 8ms, render: 33ms)
 PUT /api/inngest 200 in 64ms (compile: 11ms, proxy.ts: 21ms, render: 32ms)
 PUT /api/inngest 200 in 53ms (compile: 12ms, proxy.ts: 11ms, render: 31ms)
 PUT /api/inngest 200 in 61ms (compile: 11ms, proxy.ts: 17ms, render: 32ms)
 PUT /api/inngest 200 in 68ms (compile: 15ms, proxy.ts: 21ms, render: 33ms)
 POST /api/inngest?fnId=polaris-process-message&stepId=step 206 in 415ms (compile: 11ms, proxy.ts: 7ms, render: 397ms)
 PUT /api/inngest 200 in 53ms (compile: 11ms, proxy.ts: 11ms, render: 31ms)
 POST /api/messages/cancel 200 in 649ms (compile: 10ms, proxy.ts: 20ms, render: 620ms)
 PUT /api/inngest 200 in 48ms (compile: 11ms, proxy.ts: 10ms, render: 27ms)
 GET /projects/j9702mf7yfcyb0p7758tv1ne3981g05s 200 in 198ms (compile: 64ms, proxy.ts: 22ms, render: 112ms)
 PUT /api/inngest 200 in 60ms (compile: 16ms, proxy.ts: 9ms, render: 35ms)
 POST /projects/j9702mf7yfcyb0p7758tv1ne3981g05s 200 in 39ms (compile: 12ms, proxy.ts: 18ms, render: 8ms)
 PUT /api/inngest 200 in 61ms (compile: 16ms, proxy.ts: 14ms, render: 31ms)
 PUT /api/inngest 200 in 57ms (compile: 11ms, proxy.ts: 14ms, render: 32ms)
 POST /api/messages 200 in 1247ms (compile: 10ms, proxy.ts: 24ms, render: 1214ms)
 POST /api/inngest?fnId=polaris-process-message&stepId=step 206 in 423ms (compile: 10ms, proxy.ts: 8ms, render: 404ms)
 POST /api/inngest?fnId=polaris-process-message&stepId=step 206 in 681ms (compile: 12ms, proxy.ts: 10ms, render: 660ms)
 PUT /api/inngest 200 in 58ms (compile: 13ms, proxy.ts: 15ms, render: 29ms)
 POST /api/inngest?fnId=polaris-process-message&stepId=step 206 in 702ms (compile: 11ms, proxy.ts: 20ms, render: 671ms)
 POST /api/inngest?fnId=polaris-process-message&stepId=step 206 in 424ms (compile: 13ms, proxy.ts: 13ms, render: 398ms)
 PUT /api/inngest 200 in 63ms (compile: 13ms, proxy.ts: 19ms, render: 32ms)
 PUT /api/inngest 200 in 56ms (compile: 11ms, proxy.ts: 12ms, render: 33ms)
 PUT /api/inngest 200 in 56ms (compile: 11ms, proxy.ts: 13ms, render: 31ms)
 PUT /api/inngest 200 in 58ms (compile: 12ms, proxy.ts: 9ms, render: 36ms)
 PUT /api/inngest 200 in 60ms (compile: 10ms, proxy.ts: 20ms, render: 29ms)
 PUT /api/inngest 200 in 57ms (compile: 10ms, proxy.ts: 18ms, render: 29ms)
 PUT /api/inngest 200 in 50ms (compile: 10ms, proxy.ts: 11ms, render: 29ms)
 PUT /api/inngest 200 in 57ms (compile: 12ms, proxy.ts: 14ms, render: 31ms)
 POST /api/inngest?fnId=polaris-process-message&stepId=step 206 in 426ms (compile: 13ms, proxy.ts: 15ms, render: 398ms)
 PUT /api/inngest 200 in 65ms (compile: 11ms, proxy.ts: 21ms, render: 33ms)
 PUT /api/inngest 200 in 61ms (compile: 10ms, proxy.ts: 21ms, render: 30ms)
 PUT /api/inngest 200 in 56ms (compile: 12ms, proxy.ts: 10ms, render: 33ms)
 PUT /api/inngest 200 in 62ms (compile: 11ms, proxy.ts: 19ms, render: 32ms)
 PUT /api/inngest 200 in 70ms (compile: 16ms, proxy.ts: 22ms, render: 32ms)
 PUT /api/inngest 200 in 68ms (compile: 16ms, proxy.ts: 22ms, render: 30ms)
 POST /api/messages/cancel 200 in 646ms (compile: 13ms, proxy.ts: 27ms, render: 607ms)
 PUT /api/inngest 200 in 61ms (compile: 15ms, proxy.ts: 16ms, render: 30ms)
 PUT /api/inngest 200 in 62ms (compile: 16ms, proxy.ts: 14ms, render: 32ms)
 PUT /api/inngest 200 in 49ms (compile: 12ms, proxy.ts: 7ms, render: 30ms)
 PUT /api/inngest 200 in 52ms (compile: 12ms, proxy.ts: 12ms, render: 28ms)
 PUT /api/inngest 200 in 58ms (compile: 13ms, proxy.ts: 16ms, render: 29ms)
 PUT /api/inngest 200 in 58ms (compile: 13ms, proxy.ts: 12ms, render: 33ms)
 PUT /api/inngest 200 in 50ms (compile: 13ms, proxy.ts: 8ms, render: 29ms)
 PUT /api/inngest 200 in 57ms (compile: 14ms, proxy.ts: 12ms, render: 30ms)
 PUT /api/inngest 200 in 59ms (compile: 13ms, proxy.ts: 12ms, render: 34ms)
 PUT /api/inngest 200 in 67ms (compile: 12ms, proxy.ts: 21ms, render: 34ms)
 PUT /api/inngest 200 in 55ms (compile: 12ms, proxy.ts: 13ms, render: 30ms)
 PUT /api/inngest 200 in 63ms (compile: 14ms, proxy.ts: 18ms, render: 31ms)
 PUT /api/inngest 200 in 57ms (compile: 10ms, proxy.ts: 16ms, render: 31ms)
 PUT /api/inngest 200 in 48ms (compile: 10ms, proxy.ts: 8ms, render: 29ms)
 PUT /api/inngest 200 in 55ms (compile: 11ms, proxy.ts: 13ms, render: 31ms)
 PUT /api/inngest 200 in 65ms (compile: 12ms, proxy.ts: 22ms, render: 31ms)
 PUT /api/inngest 200 in 60ms (compile: 12ms, proxy.ts: 17ms, render: 30ms)
 PUT /api/inngest 200 in 53ms (compile: 12ms, proxy.ts: 12ms, render: 29ms)
 PUT /api/inngest 200 in 65ms (compile: 11ms, proxy.ts: 22ms, render: 32ms)
 PUT /api/inngest 200 in 64ms (compile: 11ms, proxy.ts: 22ms, render: 31ms)
 PUT /api/inngest 200 in 62ms (compile: 10ms, proxy.ts: 22ms, render: 30ms)
 PUT /api/inngest 200 in 50ms (compile: 12ms, proxy.ts: 11ms, render: 28ms)
 PUT /api/inngest 200 in 57ms (compile: 12ms, proxy.ts: 17ms, render: 28ms)
 PUT /api/inngest 200 in 48ms (compile: 13ms, proxy.ts: 6ms, render: 29ms)
 PUT /api/inngest 200 in 45ms (compile: 10ms, proxy.ts: 6ms, render: 29ms)
 PUT /api/inngest 200 in 52ms (compile: 10ms, proxy.ts: 14ms, render: 28ms)
 PUT /api/inngest 200 in 61ms (compile: 10ms, proxy.ts: 21ms, render: 30ms)
 PUT /api/inngest 200 in 52ms (compile: 12ms, proxy.ts: 13ms, render: 27ms)
 PUT /api/inngest 200 in 60ms (compile: 12ms, proxy.ts: 17ms, render: 30ms)
 PUT /api/inngest 200 in 54ms (compile: 16ms, proxy.ts: 7ms, render: 31ms)
 PUT /api/inngest 200 in 49ms (compile: 11ms, proxy.ts: 7ms, render: 31ms)
 PUT /api/inngest 200 in 67ms (compile: 10ms, proxy.ts: 21ms, render: 36ms)
 PUT /api/inngest 200 in 61ms (compile: 10ms, proxy.ts: 21ms, render: 29ms)
 PUT /api/inngest 200 in 89ms (compile: 23ms, proxy.ts: 11ms, render: 55ms)
 PUT /api/inngest 200 in 63ms (compile: 12ms, proxy.ts: 20ms, render: 31ms)
 PUT /api/inngest 200 in 66ms (compile: 15ms, proxy.ts: 20ms, render: 31ms)
 PUT /api/inngest 200 in 52ms (compile: 15ms, proxy.ts: 8ms, render: 29ms)
 PUT /api/inngest 200 in 63ms (compile: 16ms, proxy.ts: 14ms, render: 32ms)
 PUT /api/inngest 200 in 61ms (compile: 18ms, proxy.ts: 12ms, render: 30ms)
 PUT /api/inngest 200 in 60ms (compile: 17ms, proxy.ts: 6ms, render: 38ms)
 PUT /api/inngest 200 in 60ms (compile: 16ms, proxy.ts: 15ms, render: 30ms)
 PUT /api/inngest 200 in 59ms (compile: 15ms, proxy.ts: 15ms, render: 29ms)
 PUT /api/inngest 200 in 66ms (compile: 17ms, proxy.ts: 19ms, render: 29ms)
 PUT /api/inngest 200 in 59ms (compile: 16ms, proxy.ts: 13ms, render: 30ms)
 PUT /api/inngest 200 in 62ms (compile: 16ms, proxy.ts: 14ms, render: 31ms)
 PUT /api/inngest 200 in 56ms (compile: 15ms, proxy.ts: 10ms, render: 30ms)
 PUT /api/inngest 200 in 66ms (compile: 16ms, proxy.ts: 21ms, render: 30ms)
 PUT /api/inngest 200 in 54ms (compile: 14ms, proxy.ts: 10ms, render: 30ms)
 PUT /api/inngest 200 in 55ms (compile: 15ms, proxy.ts: 12ms, render: 28ms)
 PUT /api/inngest 200 in 61ms (compile: 15ms, proxy.ts: 15ms, render: 31ms)
 PUT /api/inngest 200 in 66ms (compile: 16ms, proxy.ts: 20ms, render: 30ms)
 PUT /api/inngest 200 in 70ms (compile: 17ms, proxy.ts: 15ms, render: 38ms)
 PUT /api/inngest 200 in 68ms (compile: 17ms, proxy.ts: 18ms, render: 33ms)
 PUT /api/inngest 200 in 68ms (compile: 15ms, proxy.ts: 21ms, render: 31ms)
 PUT /api/inngest 200 in 59ms (compile: 18ms, proxy.ts: 10ms, render: 31ms)
 PUT /api/inngest 200 in 67ms (compile: 16ms, proxy.ts: 19ms, render: 31ms)
 PUT /api/inngest 200 in 59ms (compile: 16ms, proxy.ts: 11ms, render: 32ms)
 PUT /api/inngest 200 in 54ms (compile: 17ms, proxy.ts: 7ms, render: 30ms)
 PUT /api/inngest 200 in 56ms (compile: 17ms, proxy.ts: 9ms, render: 31ms)
 PUT /api/inngest 200 in 53ms (compile: 14ms, proxy.ts: 9ms, render: 30ms)
 PUT /api/inngest 200 in 63ms (compile: 13ms, proxy.ts: 20ms, render: 30ms)
 PUT /api/inngest 200 in 53ms (compile: 15ms, proxy.ts: 8ms, render: 30ms)
 PUT /api/inngest 200 in 61ms (compile: 16ms, proxy.ts: 14ms, render: 31ms)
 PUT /api/inngest 200 in 56ms (compile: 17ms, proxy.ts: 9ms, render: 30ms)
 PUT /api/inngest 200 in 68ms (compile: 16ms, proxy.ts: 20ms, render: 32ms)
 PUT /api/inngest 200 in 56ms (compile: 17ms, proxy.ts: 6ms, render: 33ms)
 PUT /api/inngest 200 in 69ms (compile: 15ms, proxy.ts: 23ms, render: 30ms)
 PUT /api/inngest 200 in 62ms (compile: 15ms, proxy.ts: 17ms, render: 30ms)
 PUT /api/inngest 200 in 56ms (compile: 16ms, proxy.ts: 10ms, render: 29ms)
 PUT /api/inngest 200 in 54ms (compile: 15ms, proxy.ts: 9ms, render: 30ms)
 PUT /api/inngest 200 in 55ms (compile: 15ms, proxy.ts: 10ms, render: 30ms)
 PUT /api/inngest 200 in 50ms (compile: 15ms, proxy.ts: 6ms, render: 29ms)
 PUT /api/inngest 200 in 53ms (compile: 16ms, proxy.ts: 7ms, render: 30ms)
 PUT /api/inngest 200 in 61ms (compile: 17ms, proxy.ts: 14ms, render: 30ms)
 PUT /api/inngest 200 in 69ms (compile: 16ms, proxy.ts: 15ms, render: 38ms)
 PUT /api/inngest 200 in 55ms (compile: 15ms, proxy.ts: 12ms, render: 28ms)
 PUT /api/inngest 200 in 54ms (compile: 17ms, proxy.ts: 9ms, render: 28ms)
 PUT /api/inngest 200 in 66ms (compile: 16ms, proxy.ts: 17ms, render: 33ms)
 PUT /api/inngest 200 in 82ms (compile: 19ms, proxy.ts: 21ms, render: 42ms)
 PUT /api/inngest 200 in 65ms (compile: 18ms, proxy.ts: 17ms, render: 31ms)
 PUT /api/inngest 200 in 66ms (compile: 15ms, proxy.ts: 17ms, render: 34ms)
 PUT /api/inngest 200 in 59ms (compile: 18ms, proxy.ts: 10ms, render: 31ms)
 PUT /api/inngest 200 in 578ms (compile: 513ms, proxy.ts: 19ms, render: 45ms)
 GET /projects/j9702mf7yfcyb0p7758tv1ne3981g05s 200 in 812ms (compile: 28ms, proxy.ts: 706ms, render: 78ms)
 POST /projects/j9702mf7yfcyb0p7758tv1ne3981g05s 200 in 56ms (compile: 38ms, proxy.ts: 10ms, render: 8ms)
 PUT /api/inngest 200 in 57ms (compile: 10ms, proxy.ts: 16ms, render: 30ms)
 PUT /api/inngest 200 in 61ms (compile: 15ms, proxy.ts: 14ms, render: 32ms)
 PUT /api/inngest 200 in 61ms (compile: 16ms, proxy.ts: 16ms, render: 30ms)
 PUT /api/inngest 200 in 68ms (compile: 15ms, proxy.ts: 23ms, render: 30ms)
 POST /api/messages 200 in 1933ms (compile: 14ms, proxy.ts: 17ms, render: 1902ms)
 POST /api/inngest?fnId=polaris-process-message&stepId=step 206 in 436ms (compile: 13ms, proxy.ts: 15ms, render: 408ms)
 POST /api/inngest?fnId=polaris-process-message&stepId=step 206 in 717ms (compile: 15ms, proxy.ts: 9ms, render: 694ms)
 PUT /api/inngest 200 in 60ms (compile: 13ms, proxy.ts: 19ms, render: 28ms)
 POST /api/inngest?fnId=polaris-process-message&stepId=step 206 in 727ms (compile: 13ms, proxy.ts: 20ms, render: 694ms)
Error [AI_APICallError]: model: claude-3-5-haiku-20241022
    at async (src\app\features\conversations\inngest\process-message.ts:117:26)
  115 |     if (shouldGenerateTitle) {
  116 |       const title = await step.run("generate-title", async () => {
> 117 |         const { text } = await generateText({
      |                          ^
  118 |           model: aiSdkAnthropic("claude-3-5-haiku-20241022"),
  119 |           system: TITLE_GENERATOR_SYSTEM_PROMPT,
  120 |           prompt: message, {
  cause: undefined,
  url: 'https://api.anthropic.com/v1/messages',
  requestBodyValues: [Object],
  statusCode: 404,
  responseHeaders: [Object],
  responseBody: '{"type":"error","error":{"type":"not_found_error","message":"model: claude-3-5-haiku-20241022"},"request_id":"req_011CYKLaJTG9fWooRdUZZiYz"}',
  isRetryable: false,
  data: [Object]
}
 POST /api/inngest?fnId=polaris-process-message&stepId=step 206 in 1423ms (compile: 13ms, proxy.ts: 12ms, render: 1398ms)
 PUT /api/inngest 200 in 66ms (compile: 12ms, proxy.ts: 18ms, render: 36ms)
 PUT /api/inngest 200 in 63ms (compile: 17ms, proxy.ts: 14ms, render: 32ms)
 PUT /api/inngest 200 in 62ms (compile: 16ms, proxy.ts: 13ms, render: 34ms)
 PUT /api/inngest 200 in 70ms (compile: 18ms, proxy.ts: 22ms, render: 30ms)
 PUT /api/inngest 200 in 56ms (compile: 16ms, proxy.ts: 12ms, render: 29ms)
 PUT /api/inngest 200 in 65ms (compile: 17ms, proxy.ts: 18ms, render: 31ms)
 POST /api/messages/cancel 200 in 664ms (compile: 14ms, proxy.ts: 18ms, render: 633ms)
 PUT /api/inngest 200 in 60ms (compile: 13ms, proxy.ts: 21ms, render: 27ms)
 PUT /api/inngest 200 in 70ms (compile: 18ms, proxy.ts: 21ms, render: 30ms)
 PUT /api/inngest 200 in 66ms (compile: 14ms, proxy.ts: 21ms, render: 31ms)
 PUT /api/inngest 200 in 62ms (compile: 15ms, proxy.ts: 16ms, render: 31ms)
 PUT /api/inngest 200 in 53ms (compile: 15ms, proxy.ts: 9ms, render: 29ms)
 PUT /api/inngest 200 in 68ms (compile: 15ms, proxy.ts: 23ms, render: 30ms)
 PUT /api/inngest 200 in 68ms (compile: 15ms, proxy.ts: 22ms, render: 31ms)
 PUT /api/inngest 200 in 56ms (compile: 18ms, proxy.ts: 7ms, render: 32ms)
 PUT /api/inngest 200 in 68ms (compile: 16ms, proxy.ts: 22ms, render: 30ms)
 PUT /api/inngest 200 in 60ms (compile: 16ms, proxy.ts: 14ms, render: 30ms)
 PUT /api/inngest 200 in 74ms (compile: 21ms, proxy.ts: 21ms, render: 31ms)
 PUT /api/inngest 200 in 56ms (compile: 15ms, proxy.ts: 14ms, render: 27ms)
 PUT /api/inngest 200 in 67ms (compile: 17ms, proxy.ts: 13ms, render: 37ms)
 PUT /api/inngest 200 in 56ms (compile: 15ms, proxy.ts: 11ms, render: 30ms)
 PUT /api/inngest 200 in 75ms (compile: 24ms, proxy.ts: 19ms, render: 32ms)
 PUT /api/inngest 200 in 68ms (compile: 14ms, proxy.ts: 22ms, render: 32ms)
 PUT /api/inngest 200 in 61ms (compile: 17ms, proxy.ts: 13ms, render: 30ms)
 PUT /api/inngest 200 in 67ms (compile: 16ms, proxy.ts: 17ms, render: 34ms)
 PUT /api/inngest 200 in 52ms (compile: 15ms, proxy.ts: 7ms, render: 30ms)
 PUT /api/inngest 200 in 64ms (compile: 16ms, proxy.ts: 15ms, render: 34ms)
 PUT /api/inngest 200 in 70ms (compile: 16ms, proxy.ts: 22ms, render: 32ms)
 PUT /api/inngest 200 in 70ms (compile: 16ms, proxy.ts: 23ms, render: 31ms)
 PUT /api/inngest 200 in 78ms (compile: 20ms, proxy.ts: 24ms, render: 35ms)
 PUT /api/inngest 200 in 85ms (compile: 20ms, proxy.ts: 16ms, render: 48ms)
 PUT /api/inngest 200 in 650ms (compile: 585ms, proxy.ts: 22ms, render: 43ms)
 PUT /api/inngest 200 in 67ms (compile: 14ms, proxy.ts: 19ms, render: 34ms)
 GET /projects/j9702mf7yfcyb0p7758tv1ne3981g05s 200 in 114ms (compile: 27ms, proxy.ts: 11ms, render: 75ms)
 POST /projects/j9702mf7yfcyb0p7758tv1ne3981g05s 200 in 75ms (compile: 27ms, proxy.ts: 38ms, render: 10ms)
 PUT /api/inngest 200 in 63ms (compile: 17ms, proxy.ts: 7ms, render: 39ms)
 PUT /api/inngest 200 in 61ms (compile: 17ms, proxy.ts: 7ms, render: 37ms)
 POST /api/messages 200 in 1240ms (compile: 14ms, proxy.ts: 13ms, render: 1213ms)
 POST /api/inngest?fnId=polaris-process-message&stepId=step 206 in 433ms (compile: 15ms, proxy.ts: 16ms, render: 403ms)
 PUT /api/inngest 200 in 73ms (compile: 15ms, proxy.ts: 20ms, render: 38ms)
 POST /api/inngest?fnId=polaris-process-message&stepId=step 206 in 711ms (compile: 13ms, proxy.ts: 22ms, render: 676ms)
 POST /api/inngest?fnId=polaris-process-message&stepId=step 206 in 696ms (compile: 12ms, proxy.ts: 19ms, render: 664ms)
Error [AI_APICallError]: model: claude-3-5-haiku-20241022
    at async (src\app\features\conversations\inngest\process-message.ts:117:26)
  115 |     if (shouldGenerateTitle) {
  116 |       const title = await step.run("generate-title", async () => {
> 117 |         const { text } = await generateText({
      |                          ^
  118 |           model: aiSdkAnthropic("claude-3-5-haiku-20241022"),
  119 |           system: TITLE_GENERATOR_SYSTEM_PROMPT,
  120 |           prompt: message, {
  cause: undefined,
  url: 'https://api.anthropic.com/v1/messages',
  requestBodyValues: [Object],
  statusCode: 404,
  responseHeaders: [Object],
  responseBody: '{"type":"error","error":{"type":"not_found_error","message":"model: claude-3-5-haiku-20241022"},"request_id":"req_011CYKLobH9uRBm2HQHHDoRc"}',
  isRetryable: false,
  data: [Object]
}
 POST /api/inngest?fnId=polaris-process-message&stepId=step 206 in 1153ms (compile: 12ms, proxy.ts: 16ms, render: 1126ms)
 PUT /api/inngest 200 in 56ms (compile: 12ms, proxy.ts: 9ms, render: 35ms)
 PUT /api/inngest 200 in 59ms (compile: 11ms, proxy.ts: 12ms, render: 36ms)
 PUT /api/inngest 200 in 60ms (compile: 11ms, proxy.ts: 19ms, render: 30ms)
 PUT /api/inngest 200 in 60ms (compile: 11ms, proxy.ts: 19ms, render: 30ms)
 PUT /api/inngest 200 in 61ms (compile: 11ms, proxy.ts: 19ms, render: 31ms)
 PUT /api/inngest 200 in 53ms (compile: 12ms, proxy.ts: 11ms, render: 31ms)
Error [AI_APICallError]: model: claude-3-5-haiku-20241022
    at async (src\app\features\conversations\inngest\process-message.ts:117:26)
  115 |     if (shouldGenerateTitle) {
  116 |       const title = await step.run("generate-title", async () => {
> 117 |         const { text } = await generateText({
      |                          ^
  118 |           model: aiSdkAnthropic("claude-3-5-haiku-20241022"),
  119 |           system: TITLE_GENERATOR_SYSTEM_PROMPT,
  120 |           prompt: message, {
  cause: undefined,
  url: 'https://api.anthropic.com/v1/messages',
  requestBodyValues: [Object],
  statusCode: 404,
  responseHeaders: [Object],
  responseBody: '{"type":"error","error":{"type":"not_found_error","message":"model: claude-3-5-haiku-20241022"},"request_id":"req_011CYKLqqiNnizbfB1TF3UDT"}',
  isRetryable: false,
  data: [Object]
}
 POST /api/inngest?fnId=polaris-process-message&stepId=step 206 in 1021ms (compile: 12ms, proxy.ts: 17ms, render: 992ms)
 PUT /api/inngest 200 in 64ms (compile: 11ms, proxy.ts: 20ms, render: 34ms)
 PUT /api/inngest 200 in 54ms (compile: 12ms, proxy.ts: 12ms, render: 29ms)
 PUT /api/inngest 200 in 56ms (compile: 10ms, proxy.ts: 16ms, render: 30ms)
 PUT /api/inngest 200 in 58ms (compile: 10ms, proxy.ts: 17ms, render: 32ms)
 PUT /api/inngest 200 in 60ms (compile: 10ms, proxy.ts: 18ms, render: 32ms)
 PUT /api/inngest 200 in 48ms (compile: 11ms, proxy.ts: 7ms, render: 31ms)
 PUT /api/inngest 200 in 62ms (compile: 14ms, proxy.ts: 17ms, render: 31ms)
Error [AI_APICallError]: model: claude-3-5-haiku-20241022
    at async (src\app\features\conversations\inngest\process-message.ts:117:26)
  115 |     if (shouldGenerateTitle) {
  116 |       const title = await step.run("generate-title", async () => {
> 117 |         const { text } = await generateText({
      |                          ^
  118 |           model: aiSdkAnthropic("claude-3-5-haiku-20241022"),
  119 |           system: TITLE_GENERATOR_SYSTEM_PROMPT,
  120 |           prompt: message, {
  cause: undefined,
  url: 'https://api.anthropic.com/v1/messages',
  requestBodyValues: [Object],
  statusCode: 404,
  responseHeaders: [Object],
  responseBody: '{"type":"error","error":{"type":"not_found_error","message":"model: claude-3-5-haiku-20241022"},"request_id":"req_011CYKLtVu6anWuVtbLZNYeQ"}',
  isRetryable: false,
  data: [Object]
}
 POST /api/inngest?fnId=polaris-process-message&stepId=step 206 in 1157ms (compile: 13ms, proxy.ts: 13ms, render: 1131ms)
 PUT /api/inngest 200 in 67ms (compile: 11ms, proxy.ts: 22ms, render: 33ms)
 PUT /api/inngest 200 in 49ms (compile: 11ms, proxy.ts: 8ms, render: 30ms)
 PUT /api/inngest 200 in 65ms (compile: 11ms, proxy.ts: 21ms, render: 32ms)
 PUT /api/inngest 200 in 65ms (compile: 14ms, proxy.ts: 17ms, render: 33ms)
 PUT /api/inngest 200 in 54ms (compile: 12ms, proxy.ts: 12ms, render: 30ms)
 PUT /api/inngest 200 in 60ms (compile: 13ms, proxy.ts: 14ms, render: 33ms)
 POST /api/messages/cancel 200 in 637ms (compile: 12ms, proxy.ts: 15ms, render: 610ms)
 PUT /api/inngest 200 in 72ms (compile: 11ms, proxy.ts: 21ms, render: 41ms)
 PUT /api/inngest 200 in 48ms (compile: 10ms, proxy.ts: 8ms, render: 30ms)
 PUT /api/inngest 200 in 47ms (compile: 10ms, proxy.ts: 7ms, render: 30ms)
 GET /api/inngest 200 in 59ms (compile: 22ms, proxy.ts: 18ms, render: 19ms)
 GET /sign-in?redirect_url=http%3A%2F%2Flocalhost%3A3000%2Fx%2Finngest 200 in 1974ms (proxy.ts: 16ms)
 GET /sign-in?redirect_url=http%3A%2F%2Flocalhost%3A3000%2F.netlify%2Ffunctions%2Finngest 200 in 134ms (compile: 80ms, proxy.ts: 11ms, render: 43ms)
 GET /sign-in?redirect_url=http%3A%2F%2Flocalhost%3A3000%2F.redwood%2Ffunctions%2Finngest 200 in 117ms (compile: 10ms, proxy.ts: 13ms, render: 94ms)
 PUT /api/inngest 200 in 89ms (compile: 18ms, proxy.ts: 27ms, render: 44ms)
 PUT /api/inngest 200 in 62ms (compile: 12ms, proxy.ts: 17ms, render: 32ms)
 PUT /api/inngest 200 in 52ms (compile: 12ms, proxy.ts: 11ms, render: 30ms)
 POST /api/messages 200 in 1215ms (compile: 10ms, proxy.ts: 15ms, render: 1191ms)
